,0,1,2,3,4,label
1444,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1445,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1446,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1447,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 81]",321
1448,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1449,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1450,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1451,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1452,"[1, 60, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1453,"[0, 60, 0]","[1, 52, 0]","[1, 1780, 1]","[0, 52, 39]","[0, 3463, 52]",321
1454,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1455,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1456,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 41]","[0, 52, 79]",321
1457,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1458,"[0, 60, 0]","[1, 52, 0]","[1, 1780, 1]","[0, 52, 38]","[0, 3461, 46]",321
1459,"[1, 60, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1460,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1461,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1462,"[0, 60, 0]","[1, 52, 0]","[1, 1780, 1]","[0, 52, 39]","[0, 3463, 44]",321
1463,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 78]",321
1464,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1465,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 39]","[0, 52, 76]",321
1466,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1467,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1468,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1469,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 78]",321
1470,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1471,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1472,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1473,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1474,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1475,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1476,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1477,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 77]",321
1478,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 2036, 38]","[0, 52, 76]",321
1479,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1480,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1481,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1482,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1483,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1484,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1485,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1486,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1487,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1488,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 77]",321
1489,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1490,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 75]",321
1491,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 78]",321
1492,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1493,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1494,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1495,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1496,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1497,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1498,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1499,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 77]",321
1500,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1501,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1502,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 41]","[0, 52, 78]",321
1503,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1504,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1505,"[1, 60, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1506,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1507,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1508,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1509,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 38]","[0, 52, 76]",321
1510,"[1, 60, 0]","[0, 60, 37]","[1, 52, 37]","[1, 1780, 38]","[0, 52, 76]",321
1511,"[1, 60, 0]","[0, 60, 37]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1512,"[1, 60, 0]","[0, 60, 39]","[1, 52, 39]","[1, 1780, 40]","[0, 52, 78]",321
1513,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 77]",321
1514,"[1, 60, 0]","[0, 60, 41]","[1, 52, 41]","[1, 1780, 43]","[0, 52, 82]",321
1515,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 78]",321
1516,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 77]",321
1517,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 2036, 38]","[0, 52, 76]",321
1518,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 39]","[0, 52, 76]",321
1519,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 78]",321
1520,"[1, 60, 0]","[0, 60, 38]","[1, 52, 38]","[1, 1780, 40]","[0, 52, 77]",321
1521,"[1, 60, 0]","[0, 60, 5]","[1, 52, 5]","[1, 1851, 5]","[0, 52, 15]",321
1522,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1787, 6]","[0, 52, 12]",321
1523,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1819, 59]","[0, 52, 118]",321
1524,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 58]","[0, 52, 116]",321
1525,"[1, 60, 0]","[0, 60, 70]","[1, 52, 70]","[1, 1819, 70]","[0, 52, 130]",321
1526,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1883, 6]","[0, 52, 11]",321
1527,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1883, 59]","[0, 52, 121]",321
1528,"[1, 60, 0]","[0, 60, 6]","[1, 52, 6]","[1, 1787, 6]","[0, 52, 12]",321
1529,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1883, 59]","[0, 52, 124]",321
1530,"[1, 60, 0]","[1, 52, 55]","[1, 1883, 56]","[1, 52, 116]","[1, 52, 117]",321
1531,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 113]",321
1532,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 58]","[0, 52, 114]",321
1533,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1787, 58]","[0, 52, 116]",321
1534,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 60]","[0, 52, 120]",321
1535,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]",321
1536,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1851, 55]","[0, 52, 110]",321
1537,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1787, 55]","[0, 52, 110]",321
1538,"[1, 60, 0]","[0, 60, 60]","[1, 52, 60]","[1, 1851, 60]","[0, 52, 119]",321
1539,"[1, 60, 0]","[1, 52, 59]","[1, 1787, 59]","[1, 52, 126]","[1, 116, 128]",321
1540,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 117]",321
1541,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 110]",321
1542,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 57]","[0, 52, 112]",321
1543,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 59]","[0, 52, 119]",321
1544,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 56]","[0, 52, 112]",321
1545,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 112]",321
1546,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 57]","[0, 52, 114]",321
1547,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1787, 60]","[0, 52, 119]",321
1548,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 111]",321
1549,"[1, 60, 0]","[1, 52, 55]","[1, 1851, 56]","[1, 52, 116]","[1, 116, 121]",321
1550,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 113]",321
1551,"[1, 60, 0]","[0, 60, 74]","[1, 52, 74]","[1, 1819, 74]","[0, 52, 129]",321
1552,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1851, 59]","[0, 52, 117]",321
1553,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 60]","[0, 52, 119]",321
1554,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]",321
1555,"[1, 60, 0]","[1, 52, 60]","[1, 1851, 60]","[1, 52, 120]","[1, 52, 123]",321
1556,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 59]","[0, 52, 118]",321
1557,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 57]","[0, 52, 114]",321
1558,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 110]",321
1559,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1819, 57]","[0, 52, 114]",321
1560,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 116]",321
1561,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 112]",321
1562,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1883, 60]","[0, 52, 119]",321
1563,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 57]","[0, 52, 112]",321
1564,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 57]","[0, 52, 112]",321
1565,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1883, 60]","[0, 52, 119]",321
1566,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 110]",321
1567,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 57]","[0, 52, 113]",321
1568,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]",321
1569,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 58]","[0, 52, 114]",321
1570,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1787, 57]","[0, 52, 114]",321
1571,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]",321
1572,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1883, 55]","[0, 52, 110]",321
1573,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1883, 55]","[0, 52, 109]",321
1574,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]",321
1575,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 57]","[0, 52, 113]",321
1576,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1851, 58]","[0, 52, 115]",321
1577,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1787, 56]","[0, 52, 110]",321
1578,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1851, 55]","[0, 52, 110]",321
1579,"[1, 60, 0]","[0, 60, 57]","[1, 52, 58]","[1, 1819, 58]","[0, 52, 114]",321
1580,"[1, 60, 0]","[0, 60, 59]","[1, 52, 59]","[1, 1851, 59]","[0, 52, 118]",321
1581,"[1, 60, 0]","[1, 52, 55]","[1, 1819, 56]","[1, 52, 118]","[1, 52, 119]",321
1582,"[1, 60, 0]","[0, 60, 57]","[1, 52, 57]","[1, 1883, 57]","[0, 52, 114]",321
1583,"[1, 60, 0]","[1, 52, 57]","[1, 1883, 57]","[1, 52, 120]","[1, 52, 121]",321
1584,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1851, 56]","[0, 52, 111]",321
1585,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 112]",321
1586,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 57]","[0, 52, 112]",321
1587,"[1, 60, 0]","[0, 60, 58]","[1, 52, 58]","[1, 1787, 59]","[0, 52, 117]",321
1588,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]",321
1589,"[1, 60, 0]","[0, 60, 61]","[1, 52, 61]","[1, 1883, 61]","[0, 52, 121]",321
1590,"[1, 60, 0]","[1, 52, 58]","[1, 1819, 59]","[1, 431, 181]","[1, 52, 188]",321
1591,"[1, 60, 0]","[0, 60, 54]","[1, 52, 54]","[1, 1851, 55]","[0, 52, 109]",321
1592,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1819, 56]","[0, 52, 112]",321
1593,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1851, 56]","[0, 52, 112]",321
1594,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 110]",321
1595,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1883, 55]","[0, 52, 110]",321
1596,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1787, 56]","[0, 52, 112]",321
1597,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 110]",321
1598,"[1, 60, 0]","[0, 60, 56]","[1, 52, 56]","[1, 1883, 56]","[0, 52, 112]",321
1599,"[1, 60, 0]","[0, 60, 55]","[1, 52, 55]","[1, 1819, 55]","[0, 52, 109]",321
1600,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1601,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1602,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1603,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1604,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1605,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1606,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1607,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1608,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1609,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1610,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1611,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1612,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1613,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1614,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1615,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1616,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1617,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1618,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1619,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1620,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1621,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1622,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1623,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1624,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1625,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1626,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1627,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1628,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1629,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1630,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 77]",410
1631,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 76]",410
1632,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1633,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1634,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1635,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1636,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1637,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 76]",410
1638,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1639,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1640,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1641,"[1, 64, 0]","[0, 60, 39]","[1, 52, 39]","[1, 740, 39]","[0, 52, 77]",410
1642,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1643,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1644,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1645,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1646,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1647,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 75]",410
1648,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1649,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1650,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1651,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1652,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1653,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1654,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1655,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1656,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1657,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1658,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1659,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 75]",410
1660,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1661,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1662,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1663,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1664,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 77]",410
1665,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1666,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 75]",410
1667,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 740, 38]","[0, 52, 75]",410
1668,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1669,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1670,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 77]",410
1671,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1672,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1673,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1674,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1675,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1676,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1677,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1678,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1679,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
1680,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1681,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1682,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 76]",410
1683,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1684,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1685,"[1, 64, 0]","[0, 60, 37]","[1, 52, 38]","[1, 740, 38]","[0, 52, 75]",410
1686,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1687,"[1, 64, 0]","[0, 60, 37]","[1, 52, 37]","[1, 740, 38]","[0, 52, 75]",410
1688,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 38]","[0, 52, 76]",410
1689,"[1, 64, 0]","[0, 60, 38]","[1, 52, 38]","[1, 740, 39]","[0, 52, 76]",410
